run,total_resistance,path_length,tortuosity,max_lateral_deviation,net_drift,avg_dev_from_start,fractal_dimension,zero_cost_ratio
183,0,114,2.28,41,-38,20.228,1.0129,1.0
184,0,79,1.58,22,-21,11.0,0.9872,1.0
185,0,74,1.48,7,4,1.743,1.1336,1.0
186,0,76,1.52,8,0,1.566,1.0344,1.0
187,0,90,1.8,23,22,13.1,1.1118,1.0
188,10,131,2.62,50,47,21.626,1.0678,0.9923
189,0,99,1.98,17,-15,9.97,1.0566,1.0
190,0,81,1.62,14,1,4.407,0.9751,1.0
191,0,81,1.62,10,-7,6.21,1.1322,1.0
192,0,75,1.5,11,9,4.947,0.9196,1.0
193,0,82,1.64,11,6,2.183,1.0036,1.0
194,0,105,2.1,22,9,11.676,1.0447,1.0
195,0,83,1.66,13,-3,3.627,1.0579,1.0
196,0,75,1.5,7,-1,1.84,0.9643,1.0
197,0,83,1.66,20,-17,6.771,0.9239,1.0
198,0,96,1.92,27,-18,11.479,1.0064,1.0
199,0,75,1.5,14,11,9.68,1.0769,1.0
200,10,87,1.74,22,17,8.529,1.0467,0.9884
201,0,85,1.7,11,9,3.576,1.0792,1.0
202,0,90,1.8,10,-2,2.578,1.0064,1.0
203,0,102,2.04,23,18,7.706,0.9948,1.0
204,0,137,2.74,26,-19,6.942,1.134,1.0
205,0,89,1.78,21,-21,8.674,1.0495,1.0
206,0,77,1.54,12,5,5.429,1.0406,1.0
207,0,86,1.72,13,-2,3.267,0.9866,1.0
208,0,87,1.74,16,-5,4.609,1.0397,1.0
209,0,70,1.4,11,-6,2.714,0.9878,1.0
210,0,93,1.86,28,-27,15.957,1.0239,1.0
211,0,90,1.8,13,-6,5.578,1.0351,1.0
212,0,84,1.68,17,-6,5.107,1.0282,1.0
213,0,71,1.42,9,3,2.169,0.9861,1.0
214,0,73,1.46,11,3,5.616,0.9526,1.0
215,0,79,1.58,9,-5,2.114,1.0989,1.0
216,0,74,1.48,15,14,6.716,1.0758,1.0
217,0,87,1.74,19,-11,5.103,0.9448,1.0
218,20,78,1.56,9,-2,1.885,1.0194,0.974
219,0,87,1.74,16,9,9.885,1.0515,1.0
220,10,72,1.44,4,0,0.861,1.121,0.9859
221,0,76,1.52,12,-6,3.408,0.99,1.0
222,0,84,1.68,15,-14,9.167,1.0667,1.0
223,0,93,1.86,14,-1,5.355,0.9954,1.0
224,0,84,1.68,12,-4,3.095,1.0074,1.0
225,0,80,1.6,20,-20,9.288,0.9587,1.0
226,0,78,1.56,11,-10,4.615,1.0704,1.0
227,0,80,1.6,8,-2,2.25,1.0382,1.0
228,0,84,1.68,10,2,2.631,1.0902,1.0
229,10,65,1.3,10,9,3.138,1.016,0.9844
230,0,74,1.48,11,10,4.378,1.0201,1.0
231,0,88,1.76,10,-2,4.807,1.0487,1.0
232,0,87,1.74,22,-21,10.54,1.0296,1.0
233,10,84,1.68,18,-14,7.69,1.0812,0.988
234,0,93,1.86,25,25,12.011,1.0822,1.0
235,10,134,2.68,40,30,24.724,1.01,0.9925
236,0,84,1.68,19,-14,9.94,1.0738,1.0
237,0,83,1.66,23,17,10.277,0.9781,1.0
238,0,91,1.82,13,5,5.67,1.0145,1.0
239,0,82,1.64,16,-16,8.061,0.9353,1.0
240,0,90,1.8,22,-16,5.567,1.1103,1.0
241,0,89,1.78,9,-5,2.056,1.0917,1.0
242,0,78,1.56,7,2,1.744,0.9359,1.0
243,0,93,1.86,19,-9,10.699,1.0206,1.0
244,0,69,1.38,13,13,5.536,1.0413,1.0
245,0,93,1.86,27,-25,11.473,1.0206,1.0
246,10,91,1.82,18,-3,8.308,1.0662,0.9889
247,0,73,1.46,9,-1,2.685,0.9977,1.0
248,10,74,1.48,8,6,3.473,0.9428,0.9863
249,0,83,1.66,10,-7,4.506,1.0725,1.0
250,0,78,1.56,14,8,6.654,1.0346,1.0
251,0,81,1.62,11,7,5.0,1.0019,1.0
252,0,84,1.68,14,2,3.476,0.9422,1.0
253,10,71,1.42,11,-9,4.817,1.063,0.9857
254,10,77,1.54,7,-7,3.351,1.0922,0.9868
255,0,74,1.48,14,8,9.095,0.9704,1.0
256,0,79,1.58,7,3,2.532,1.0949,1.0
257,0,92,1.84,21,-18,5.859,1.0297,1.0
258,0,90,1.8,25,-24,8.967,1.0478,1.0
259,0,84,1.68,14,8,6.536,1.1314,1.0
260,0,94,1.88,16,4,4.415,1.0,1.0
261,0,84,1.68,12,-2,4.536,0.9458,1.0
262,0,85,1.7,18,-13,4.6,1.0333,1.0
263,0,80,1.6,21,-20,8.612,1.0526,1.0
264,0,119,2.38,37,25,21.597,1.0559,1.0
265,0,75,1.5,8,5,3.973,1.0306,1.0
266,0,82,1.64,11,6,2.207,1.1233,1.0
267,0,91,1.82,15,7,9.121,0.9675,1.0
268,0,90,1.8,19,8,4.911,1.0097,1.0
269,0,84,1.68,19,16,4.583,1.0777,1.0
270,0,81,1.62,14,13,4.704,1.0169,1.0
271,0,75,1.5,7,-3,4.147,1.1445,1.0
272,10,104,2.08,26,22,8.365,0.9939,0.9903
273,10,74,1.48,6,2,1.473,1.1328,0.9863
274,0,96,1.92,16,0,6.833,1.0438,1.0
275,10,118,2.36,30,-26,10.585,1.0402,0.9915
276,0,75,1.5,11,-9,4.187,1.0099,1.0
277,10,80,1.6,26,26,11.675,1.007,0.9873
278,10,86,1.72,15,10,5.151,1.0417,0.9882
279,0,94,1.88,28,24,17.872,1.0318,1.0
280,10,86,1.72,23,-18,7.465,1.0451,0.9882
281,0,78,1.56,17,12,5.321,1.0456,1.0
282,0,85,1.7,14,-11,6.365,1.0295,1.0
283,0,71,1.42,9,3,5.085,0.911,1.0
284,0,76,1.52,12,8,3.553,1.0561,1.0
285,0,95,1.9,21,-15,6.811,1.0922,1.0
286,0,75,1.5,10,-9,5.16,1.0686,1.0
287,0,84,1.68,13,6,3.393,1.0731,1.0
288,0,96,1.92,23,20,12.167,0.9654,1.0
289,0,86,1.72,14,-4,3.535,1.0112,1.0
290,10,81,1.62,18,-17,7.58,0.9751,0.9875
291,0,86,1.72,17,12,4.826,1.0836,1.0
292,0,69,1.38,12,-9,5.71,0.986,1.0
293,0,81,1.62,28,-27,14.901,0.9163,1.0
294,0,87,1.74,16,13,5.563,0.9886,1.0
295,0,75,1.5,6,-5,3.053,1.0136,1.0
296,0,101,2.02,29,-23,9.604,0.9733,1.0
297,0,99,1.98,17,-3,4.202,0.9666,1.0
298,0,76,1.52,14,12,8.934,1.0316,1.0
299,0,81,1.62,20,-15,7.049,1.0545,1.0
300,0,86,1.72,15,-12,5.302,1.0913,1.0
301,0,100,2.0,15,-8,3.1,1.0494,1.0
302,0,71,1.42,6,1,1.915,1.1027,1.0
303,0,73,1.46,8,5,2.11,1.0739,1.0
304,0,88,1.76,15,8,9.261,0.9903,1.0
305,0,97,1.94,15,-3,3.33,1.0898,1.0
306,0,81,1.62,10,-3,5.469,1.0625,1.0
307,0,98,1.96,27,-26,14.959,1.0148,1.0
308,0,101,2.02,19,-7,4.96,0.9873,1.0
309,0,78,1.56,16,16,9.256,0.9789,1.0
310,0,72,1.44,14,14,7.153,0.9918,1.0
311,10,109,2.18,28,11,9.055,1.0203,0.9907
312,0,73,1.46,7,-1,1.452,0.9113,1.0
313,0,95,1.9,15,5,6.432,1.0331,1.0
314,0,72,1.44,7,2,3.792,1.051,1.0
315,10,72,1.44,7,0,2.958,0.9544,0.9859
316,10,76,1.52,13,-8,3.408,1.0349,0.9867
317,0,73,1.46,10,9,4.712,1.023,1.0
318,0,78,1.56,17,-10,4.59,0.9334,1.0
319,0,91,1.82,11,1,3.495,1.0952,1.0
320,0,73,1.46,11,9,7.671,1.0463,1.0
321,10,120,2.4,32,22,18.408,0.9411,0.9916
322,10,82,1.64,14,8,8.268,1.0229,0.9877
323,10,77,1.54,7,-3,2.883,0.9009,0.9868
324,0,81,1.62,24,-23,11.494,0.9606,1.0
325,0,79,1.58,10,1,2.709,0.9459,1.0
326,0,80,1.6,8,-2,1.762,1.0966,1.0
327,0,82,1.64,17,-16,8.854,0.9765,1.0
328,0,89,1.78,17,-9,9.888,1.0532,1.0
329,10,74,1.48,10,0,3.176,0.9138,0.9863
330,10,87,1.74,13,-9,7.034,0.9477,0.9884
331,0,100,2.0,24,18,6.72,0.9451,1.0
332,0,91,1.82,17,-5,3.418,1.059,1.0
333,0,83,1.66,14,-11,4.12,1.0159,1.0
334,0,89,1.78,9,3,2.27,1.0599,1.0
335,0,73,1.46,11,-9,4.63,0.9073,1.0
336,0,83,1.66,19,17,10.843,1.0803,1.0
337,0,84,1.68,14,14,6.917,0.9873,1.0
338,0,111,2.22,27,-27,12.117,1.0978,1.0
339,0,96,1.92,20,-14,7.417,1.1276,1.0
340,0,88,1.76,12,10,5.318,1.0036,1.0
341,10,76,1.52,12,-4,3.079,1.0783,0.9867
342,0,72,1.44,13,8,7.708,0.9462,1.0
343,0,80,1.6,14,-10,5.888,0.9517,1.0
344,0,93,1.86,10,3,3.742,1.0619,1.0
345,0,81,1.62,20,17,10.259,0.9956,1.0
346,0,83,1.66,21,-19,5.361,0.9817,1.0
347,0,80,1.6,14,10,3.538,1.0386,1.0
348,0,86,1.72,12,-10,3.384,0.938,1.0
349,0,120,2.4,43,42,24.475,1.1205,1.0
350,0,80,1.6,12,-2,3.0,1.004,1.0
351,0,96,1.92,17,4,8.052,1.003,1.0
352,0,83,1.66,10,-1,2.072,1.1323,1.0
353,20,111,2.22,24,-11,5.225,1.1201,0.9818
354,10,85,1.7,18,17,8.929,0.9884,0.9881
355,0,110,2.2,25,4,7.282,1.0324,1.0
356,0,79,1.58,12,11,6.595,0.9082,1.0
357,0,85,1.7,11,7,4.0,1.0684,1.0
358,0,115,2.3,31,-25,15.2,1.1296,1.0
359,0,88,1.76,23,-22,11.534,1.0869,1.0
360,0,84,1.68,25,24,14.929,0.9697,1.0
361,0,80,1.6,17,-16,8.938,1.0496,1.0
362,10,102,2.04,41,40,20.284,1.0354,0.9901
363,0,82,1.64,13,10,5.988,1.007,1.0
364,0,75,1.5,17,13,8.12,0.8858,1.0
365,10,78,1.56,8,-4,4.282,0.9437,0.987
366,0,88,1.76,26,-24,13.705,1.0,1.0
367,10,90,1.8,21,-12,6.656,1.0542,0.9888
368,0,65,1.3,5,-3,1.385,0.9058,1.0
369,10,83,1.66,11,-5,2.687,1.0615,0.9878
370,10,79,1.58,15,-11,7.873,1.0124,0.9872
371,0,82,1.64,9,-8,5.39,1.1336,1.0
372,0,74,1.48,13,12,6.122,1.0838,1.0
373,10,84,1.68,24,-22,8.893,1.0211,0.988
374,0,92,1.84,15,8,2.815,1.0605,1.0
375,0,89,1.78,13,7,5.191,1.0153,1.0
376,0,77,1.54,7,1,1.688,1.0326,1.0
377,0,95,1.9,19,3,4.716,0.9857,1.0
378,0,83,1.66,16,-11,4.747,1.0159,1.0
379,0,98,1.96,19,14,12.296,1.0793,1.0
380,0,80,1.6,9,-6,4.175,1.0616,1.0
381,10,85,1.7,21,19,11.471,1.0485,0.9881
382,0,75,1.5,11,3,4.24,0.9348,1.0
383,0,123,2.46,38,37,18.146,1.1425,1.0
384,0,97,1.94,23,23,12.443,1.0584,1.0
385,0,91,1.82,14,3,2.857,1.1258,1.0
386,0,85,1.7,12,9,5.894,0.9817,1.0
387,0,77,1.54,6,1,2.247,0.9957,1.0
388,0,102,2.04,21,18,6.294,1.0292,1.0
389,0,81,1.62,16,-13,8.346,1.0198,1.0
390,0,88,1.76,12,-2,2.977,1.0446,1.0
391,0,116,2.32,44,-40,21.25,0.9904,1.0
392,0,93,1.86,20,-17,5.677,1.0751,1.0
393,10,80,1.6,22,-18,10.488,0.9926,0.9873
394,0,83,1.66,10,-9,3.205,0.9645,1.0
395,0,81,1.62,17,13,6.975,1.031,1.0
396,10,78,1.56,18,-18,6.936,0.934,0.987
397,0,95,1.9,13,-3,4.305,1.0839,1.0
398,0,88,1.76,15,4,3.807,1.0448,1.0
399,0,100,2.0,15,6,4.7,1.0617,1.0
400,0,77,1.54,13,11,4.987,1.0916,1.0
401,0,73,1.46,12,-7,5.151,0.9191,1.0
402,0,103,2.06,22,11,14.971,1.0681,1.0
403,0,89,1.78,10,1,1.708,1.0016,1.0
404,0,83,1.66,7,-5,3.904,1.0689,1.0
405,10,95,1.9,26,-23,10.442,1.0393,0.9894
406,0,75,1.5,8,-5,3.747,1.0686,1.0
407,10,80,1.6,7,0,1.512,0.984,0.9873
408,0,77,1.54,11,5,4.779,1.0254,1.0
409,10,90,1.8,33,30,15.944,1.0164,0.9888
410,0,85,1.7,16,11,7.506,0.9917,1.0
411,0,69,1.38,6,5,3.522,0.9277,1.0
412,10,79,1.58,19,-13,9.987,1.0402,0.9872
413,0,72,1.44,6,-2,1.722,0.9351,1.0
414,0,91,1.82,21,17,7.363,1.1014,1.0
415,10,81,1.62,8,-5,2.333,1.0054,0.9875
416,0,87,1.74,16,-3,4.529,0.988,1.0
417,0,80,1.6,12,-6,3.188,1.0078,1.0
418,10,74,1.48,7,4,3.122,1.1387,0.9863
419,0,87,1.74,11,-3,2.345,1.0399,1.0
420,0,80,1.6,19,-16,7.025,1.0312,1.0
421,0,81,1.62,10,-5,4.556,1.0054,1.0
422,0,81,1.62,11,1,3.728,1.0547,1.0
423,10,85,1.7,23,23,14.435,0.9315,0.9881
424,0,83,1.66,9,1,3.205,0.971,1.0
425,10,82,1.64,10,-2,2.317,1.0174,0.9877
426,0,109,2.18,32,-29,13.138,1.023,1.0
427,0,85,1.7,11,1,2.471,1.0756,1.0
428,0,83,1.66,15,-9,8.205,0.9985,1.0
429,10,105,2.1,26,11,10.514,1.0388,0.9904
430,0,77,1.54,20,19,8.442,1.025,1.0
431,0,88,1.76,12,-4,2.614,1.055,1.0
432,0,80,1.6,14,6,4.838,1.0644,1.0
433,10,83,1.66,9,9,5.663,1.1125,0.9878
434,10,84,1.68,9,2,2.988,1.0741,0.988
435,0,80,1.6,14,14,8.162,0.9174,1.0
436,10,82,1.64,16,12,8.085,1.0563,0.9877
437,0,85,1.7,19,11,8.506,1.0378,1.0
438,10,88,1.76,15,-10,9.136,1.0444,0.9885
439,0,78,1.56,9,-4,2.615,1.0894,1.0
440,0,84,1.68,11,2,2.952,1.0701,1.0
441,0,71,1.42,6,5,2.0,0.9331,1.0
442,0,90,1.8,20,18,11.733,1.0033,1.0
443,0,103,2.06,34,29,10.961,1.0772,1.0
444,0,84,1.68,12,6,5.905,1.0316,1.0
445,0,81,1.62,12,7,5.062,0.9719,1.0
446,0,88,1.76,18,-14,9.284,0.9968,1.0
447,10,97,1.94,12,-3,6.711,1.0391,0.9896
448,0,80,1.6,17,16,7.4,1.0608,1.0
449,0,75,1.5,16,-15,5.64,0.9547,1.0
450,0,88,1.76,20,-18,10.455,1.0512,1.0
451,0,78,1.56,15,-6,4.256,0.9443,1.0
452,0,103,2.06,18,7,5.951,1.1185,1.0
453,0,76,1.52,7,0,2.395,1.1283,1.0
454,10,94,1.88,23,10,6.862,0.9532,0.9892
455,0,78,1.56,11,-10,4.551,0.985,1.0
456,0,72,1.44,7,0,1.917,1.1132,1.0
457,0,66,1.32,4,0,0.879,1.0849,1.0
458,0,85,1.7,7,7,3.412,1.0497,1.0
459,0,73,1.46,7,5,1.795,1.0377,1.0
460,0,86,1.72,23,18,6.523,0.9932,1.0
461,0,83,1.66,12,-7,3.964,1.1055,1.0
462,0,75,1.5,7,-7,2.907,1.0608,1.0
463,0,72,1.44,7,0,1.806,0.9962,1.0
464,10,74,1.48,13,-8,5.122,1.067,0.9863
465,0,81,1.62,10,3,2.481,1.0632,1.0
466,0,82,1.64,16,-14,9.463,1.0107,1.0
467,0,67,1.34,5,-1,1.433,0.9733,1.0
468,0,84,1.68,9,-2,2.607,1.0211,1.0
469,10,101,2.02,29,29,14.693,1.0127,0.99
470,0,87,1.74,14,-3,5.494,1.0363,1.0
471,0,70,1.4,11,-6,3.357,1.0007,1.0
472,0,88,1.76,13,0,6.489,1.0869,1.0
473,0,83,1.66,11,9,5.59,1.0689,1.0
474,0,86,1.72,15,-14,7.57,0.9422,1.0
475,0,93,1.86,21,15,14.215,1.027,1.0
476,0,92,1.84,28,-22,8.924,0.9784,1.0
477,0,78,1.56,11,-6,3.487,0.9928,1.0
478,0,101,2.02,30,-27,16.099,1.0363,1.0
479,0,89,1.78,28,-23,9.472,1.0428,1.0
480,0,88,1.76,15,-2,5.943,1.0517,1.0
481,0,70,1.4,7,-2,1.671,0.9791,1.0
482,0,87,1.74,7,-1,1.437,1.0981,1.0
483,0,74,1.48,10,10,5.243,1.0201,1.0
484,0,73,1.46,5,-1,1.274,1.0987,1.0
485,0,99,1.98,20,13,4.758,1.0659,1.0
486,0,85,1.7,20,19,12.529,1.0621,1.0
487,0,84,1.68,11,2,2.702,1.0777,1.0
488,0,107,2.14,29,13,7.243,1.0312,1.0
489,10,88,1.76,17,-14,5.273,1.0939,0.9885
490,0,87,1.74,21,21,12.897,0.9785,1.0
491,10,80,1.6,16,2,4.55,0.993,0.9873
492,0,99,1.98,16,-11,5.505,1.068,1.0
493,0,84,1.68,19,-8,5.19,0.9799,1.0
494,0,87,1.74,16,-13,7.391,1.0095,1.0
495,0,71,1.42,8,3,3.07,0.9899,1.0
496,0,86,1.72,16,10,9.163,0.9936,1.0
497,0,121,2.42,26,-15,11.289,1.041,1.0
498,10,76,1.52,8,-2,2.553,1.0312,0.9867
499,10,89,1.78,12,-7,2.315,0.9988,0.9886
500,10,102,2.04,34,32,17.588,1.0262,0.9901
501,10,77,1.54,11,5,3.039,1.084,0.9868
502,0,88,1.76,14,6,6.261,0.9657,1.0
503,0,89,1.78,11,1,2.843,1.0227,1.0
504,0,81,1.62,24,-23,11.432,1.0091,1.0
505,0,88,1.76,22,22,11.545,1.0413,1.0
506,0,77,1.54,12,5,3.091,0.9757,1.0
507,0,93,1.86,12,1,4.828,1.133,1.0
508,10,77,1.54,7,-7,3.935,1.1548,0.9868
509,0,89,1.78,15,-9,5.067,1.1017,1.0
510,0,79,1.58,9,-1,2.241,0.9459,1.0
511,0,81,1.62,20,-19,6.679,1.0169,1.0
512,0,78,1.56,12,12,6.385,0.989,1.0
513,0,82,1.64,11,-6,2.012,1.0673,1.0
514,0,91,1.82,14,11,3.593,1.1318,1.0
515,0,81,1.62,9,-3,4.099,1.0054,1.0
516,0,108,2.16,19,6,6.565,1.0222,1.0
517,0,91,1.82,16,-9,5.418,1.0115,1.0
518,0,84,1.68,21,-16,10.798,1.0777,1.0
519,0,85,1.7,13,9,5.624,0.985,1.0
520,0,79,1.58,12,-3,4.722,0.9389,1.0
521,0,98,1.96,31,-28,13.459,1.053,1.0
522,0,95,1.9,18,-17,8.895,1.1506,1.0
523,0,89,1.78,16,9,4.955,0.9672,1.0
524,0,74,1.48,12,-8,4.905,0.8691,1.0
525,0,74,1.48,10,0,4.054,1.0317,1.0
526,10,74,1.48,9,2,2.77,0.9214,0.9863
527,0,87,1.74,12,7,5.138,1.0981,1.0
528,10,84,1.68,16,-10,5.274,1.0667,0.988
529,20,75,1.5,19,-19,9.173,0.9799,0.973
530,0,72,1.44,11,4,3.236,1.0554,1.0
531,0,79,1.58,11,7,4.443,1.0264,1.0
532,0,99,1.98,23,-13,12.646,1.0249,1.0
533,0,105,2.1,27,17,5.905,1.0041,1.0
534,0,80,1.6,19,-14,6.362,0.9513,1.0
535,0,73,1.46,8,-1,2.452,0.9982,1.0
536,0,72,1.44,13,8,6.903,0.9544,1.0
537,0,81,1.62,24,23,9.333,1.0128,1.0
538,10,83,1.66,19,19,10.386,1.0304,0.9878
539,0,91,1.82,25,21,13.231,1.0178,1.0
540,0,70,1.4,7,-2,3.514,1.0059,1.0
541,0,82,1.64,12,-10,4.329,0.9694,1.0
542,0,98,1.96,13,-2,4.163,0.9807,1.0
543,0,104,2.08,25,20,13.288,1.0467,1.0
544,0,83,1.66,11,-5,4.024,1.1235,1.0
545,0,83,1.66,10,5,5.277,1.0767,1.0
546,0,80,1.6,14,12,4.662,1.0526,1.0
547,0,95,1.9,23,13,11.316,1.0914,1.0
548,0,82,1.64,15,2,4.378,0.9941,1.0
549,0,89,1.78,15,-7,9.416,0.9988,1.0
550,0,80,1.6,8,2,2.138,1.0578,1.0
551,0,76,1.52,14,14,7.671,0.9213,1.0
552,0,99,1.98,22,17,4.535,1.0984,1.0
553,10,88,1.76,15,-14,7.182,0.959,0.9885
554,0,83,1.66,27,-23,10.94,1.0195,1.0
555,10,84,1.68,15,-12,7.81,1.0777,0.988
556,0,78,1.56,18,16,9.5,0.9365,1.0
557,0,93,1.86,12,-11,4.032,1.1077,1.0
558,0,76,1.52,7,4,2.671,0.9818,1.0
559,10,88,1.76,11,10,3.261,1.0902,0.9885
560,0,88,1.76,9,-4,3.307,0.9898,1.0
561,0,82,1.64,13,0,5.098,1.06,1.0
562,0,97,1.94,25,19,14.165,1.0328,1.0
563,0,82,1.64,11,-2,2.463,0.9557,1.0
564,0,84,1.68,12,-8,4.393,0.9355,1.0
565,0,87,1.74,14,-9,6.782,1.0015,1.0
566,0,79,1.58,11,-7,3.633,1.0911,1.0
567,10,94,1.88,23,-16,7.957,0.9909,0.9892
568,0,84,1.68,22,-22,12.464,1.06,1.0
569,0,79,1.58,10,-1,4.152,1.048,1.0
570,0,92,1.84,12,2,3.065,1.1061,1.0
571,0,76,1.52,14,-10,8.605,0.9856,1.0
572,0,82,1.64,14,6,5.817,1.0389,1.0
573,0,91,1.82,25,17,13.374,1.0179,1.0
574,0,91,1.82,21,13,9.176,1.0558,1.0
575,0,82,1.64,21,18,8.5,0.9624,1.0
576,0,81,1.62,10,1,2.765,1.0054,1.0
577,10,118,2.36,21,-6,8.898,0.986,0.9915
578,0,79,1.58,6,-1,1.266,1.0911,1.0
579,10,68,1.36,6,-4,3.485,0.9426,0.9851
580,0,71,1.42,7,1,1.873,1.0077,1.0
581,0,98,1.96,14,8,3.582,1.0908,1.0
582,0,101,2.02,33,31,11.614,0.9784,1.0
583,10,81,1.62,17,13,8.272,0.912,0.9875
584,0,119,2.38,41,-37,18.613,1.0262,1.0
585,10,91,1.82,12,-1,2.747,1.0759,0.9889
586,0,69,1.38,7,-5,4.029,0.936,1.0
587,0,91,1.82,15,-9,4.44,0.8884,1.0
588,0,78,1.56,11,2,2.756,1.0308,1.0
589,0,127,2.54,43,39,20.661,1.0617,1.0
590,10,81,1.62,19,-15,8.309,1.051,0.9875
591,0,89,1.78,19,9,7.27,1.0566,1.0
592,0,85,1.7,17,13,9.518,1.0897,1.0
593,0,90,1.8,15,-2,4.267,1.0541,1.0
594,0,123,2.46,28,23,8.618,1.2014,1.0
595,0,90,1.8,16,-10,5.822,1.0711,1.0
596,10,74,1.48,7,6,2.162,0.9333,0.9863
597,0,90,1.8,25,22,7.911,1.0064,1.0
598,10,80,1.6,18,-8,4.938,0.9926,0.9873
599,0,89,1.78,29,-29,17.281,1.0081,1.0
600,0,80,1.6,18,-12,4.725,0.9963,1.0
601,0,81,1.62,13,-7,2.802,0.998,1.0
602,0,75,1.5,13,-11,6.04,1.0259,1.0
603,0,97,1.94,29,-27,17.289,1.0801,1.0
604,0,84,1.68,10,8,3.012,0.9834,1.0
605,0,73,1.46,6,-1,1.74,1.1526,1.0
606,0,72,1.44,9,6,4.736,1.068,1.0
607,0,80,1.6,10,6,3.375,1.0115,1.0
608,0,81,1.62,16,11,7.025,0.9641,1.0
609,0,80,1.6,13,6,7.225,1.053,1.0
610,0,93,1.86,9,-5,3.806,1.0409,1.0
611,0,94,1.88,17,8,4.521,0.9789,1.0
612,0,95,1.9,14,11,8.463,1.1304,1.0
613,0,90,1.8,19,18,11.056,1.0477,1.0
614,0,83,1.66,19,-15,8.193,1.085,1.0
615,0,82,1.64,14,6,3.378,1.007,1.0
616,10,81,1.62,12,9,6.062,1.0547,0.9875
617,0,89,1.78,12,9,4.438,1.0561,1.0
618,0,87,1.74,14,-7,3.402,0.9608,1.0
619,0,72,1.44,5,2,2.486,1.1088,1.0
620,10,82,1.64,20,18,8.829,0.9765,0.9877
621,0,83,1.66,15,9,4.337,1.0686,1.0
622,0,90,1.8,22,22,11.178,1.0164,1.0
623,0,71,1.42,10,5,4.93,1.0149,1.0
624,0,81,1.62,13,5,4.494,1.1098,1.0
625,0,76,1.52,9,-8,4.289,0.9405,1.0
626,0,100,2.0,21,-12,6.54,1.0615,1.0
627,0,87,1.74,13,1,3.471,0.9883,1.0
628,0,83,1.66,9,-1,3.867,1.0689,1.0
629,10,85,1.7,8,-3,2.776,1.0407,0.9881
630,0,82,1.64,11,-2,4.415,1.0645,1.0
631,0,79,1.58,8,3,1.709,0.9981,1.0
632,0,99,1.98,25,11,11.495,1.0635,1.0
633,0,77,1.54,16,11,10.442,1.0369,1.0
634,0,111,2.22,38,35,18.126,1.0334,1.0
635,0,105,2.1,31,-25,11.105,1.0572,1.0
636,0,96,1.92,20,4,6.469,1.0539,1.0
637,0,91,1.82,10,-9,6.549,1.0769,1.0
638,10,77,1.54,7,-1,3.169,1.1378,0.9868
639,10,85,1.7,15,-15,6.753,0.9342,0.9881
640,0,83,1.66,11,1,2.217,1.0195,1.0
641,0,70,1.4,12,8,6.471,1.043,1.0
642,0,86,1.72,13,0,3.395,1.0873,1.0
643,10,86,1.72,13,2,5.093,1.0417,0.9882
644,0,88,1.76,16,-10,7.455,1.0904,1.0
645,0,74,1.48,13,10,7.27,0.9702,1.0
646,10,96,1.92,21,-18,9.302,1.0346,0.9895
647,0,82,1.64,20,18,6.159,1.06,1.0
648,0,79,1.58,16,-15,8.165,1.0562,1.0
649,0,87,1.74,26,-23,11.483,1.0397,1.0
650,0,78,1.56,9,0,3.026,0.94,1.0
651,0,83,1.66,14,5,3.373,1.0125,1.0
652,0,77,1.54,10,-5,3.117,0.9917,1.0
653,0,75,1.5,14,9,6.44,0.9721,1.0
654,0,73,1.46,6,-3,2.068,1.1147,1.0
655,0,93,1.86,16,-5,3.892,1.0409,1.0
656,0,81,1.62,15,13,5.173,0.9571,1.0
657,0,79,1.58,7,3,3.544,1.0437,1.0
658,0,71,1.42,8,-5,2.268,0.9401,1.0
659,0,97,1.94,11,1,1.99,1.0421,1.0
660,0,81,1.62,15,-11,7.543,0.9467,1.0
661,10,85,1.7,21,-19,8.471,1.0298,0.9881
662,0,76,1.52,13,-6,3.316,1.0744,1.0
663,0,93,1.86,13,-7,6.462,1.1172,1.0
664,0,70,1.4,10,4,2.929,0.9464,1.0
665,0,76,1.52,13,-8,4.934,1.0942,1.0
666,0,85,1.7,11,3,3.235,0.9329,1.0
667,0,68,1.36,7,0,1.441,1.0885,1.0
668,10,77,1.54,8,-1,2.935,1.0589,0.9868
669,10,129,2.58,43,41,22.264,1.1155,0.9922
670,10,83,1.66,15,-9,9.253,1.0767,0.9878
671,0,85,1.7,15,-11,8.424,1.0192,1.0
672,0,80,1.6,18,16,10.0,0.9176,1.0
673,0,68,1.36,8,-4,1.456,1.04,1.0
674,0,77,1.54,10,9,6.195,0.9348,1.0
675,10,125,2.5,32,17,9.768,0.9807,0.9919
676,0,76,1.52,7,2,1.816,1.0914,1.0
677,10,102,2.04,16,2,4.382,1.0358,0.9901
678,0,87,1.74,21,-13,12.954,0.988,1.0
679,0,93,1.86,19,-15,6.871,1.0751,1.0
680,0,120,2.4,50,42,28.442,1.0348,1.0
681,0,116,2.32,32,14,12.741,1.0576,1.0
682,10,85,1.7,13,-5,6.165,1.0262,0.9881
683,0,90,1.8,12,0,3.722,1.0542,1.0
684,10,80,1.6,16,14,8.338,1.0534,0.9873
685,0,78,1.56,10,-6,2.744,1.0145,1.0
686,0,72,1.44,11,6,4.458,0.9053,1.0
687,10,82,1.64,12,10,6.0,0.8971,0.9877
688,0,91,1.82,16,1,4.484,1.0209,1.0
