run,total_resistance,path_length,tortuosity,max_lateral_deviation,net_drift,avg_dev_from_start,fractal_dimension,zero_cost_ratio
524,422,52,1.04,2,-2,0.635,0.9679,0.0588
525,424,50,1.0,0,0,0.0,0.9453,0.0408
526,426,55,1.1,5,5,2.691,0.987,0.037
527,428,51,1.02,1,1,0.549,0.891,0.02
528,399,54,1.08,3,2,1.519,0.9843,0.0377
529,416,50,1.0,0,0,0.0,0.9453,0.0408
530,433,54,1.08,3,2,1.481,0.9843,0.0566
531,428,51,1.02,1,1,0.294,0.9488,0.04
532,429,53,1.06,3,-3,1.736,0.9655,0.1346
533,424,51,1.02,1,1,0.431,0.9488,0.04
534,436,50,1.0,0,0,0.0,0.9453,0.0204
535,425,52,1.04,1,0,0.25,0.844,0.0784
536,438,53,1.06,2,-1,1.17,0.9816,0.1154
537,432,51,1.02,1,1,0.255,0.891,0.02
538,425,51,1.02,1,1,0.333,0.9595,0.02
539,428,51,1.02,1,-1,0.314,0.9488,0.04
540,431,51,1.02,1,-1,0.667,0.9595,0.04
541,427,51,1.02,1,-1,0.588,0.9539,0.0
542,431,53,1.06,3,-3,1.623,0.9762,0.0577
543,432,51,1.02,1,-1,0.294,0.9539,0.04
544,419,53,1.06,3,3,2.245,0.9655,0.0577
545,434,55,1.1,4,-3,1.909,0.9822,0.037
546,438,54,1.08,4,4,2.111,0.9212,0.0377
547,419,52,1.04,2,-2,1.058,0.9572,0.0392
548,426,55,1.1,5,5,3.236,0.9292,0.1111
549,425,53,1.06,1,1,0.434,0.9569,0.0385
550,430,51,1.02,1,-1,0.255,0.9595,0.04
551,420,54,1.08,4,-4,1.87,0.9212,0.0377
552,436,52,1.04,2,2,0.692,0.8994,0.0196
553,402,51,1.02,1,1,0.725,0.9539,0.12
554,421,53,1.06,3,-3,1.415,0.9131,0.0192
555,429,53,1.06,3,3,2.113,0.9709,0.0192
556,440,50,1.0,0,0,0.0,0.9453,0.0408
557,431,51,1.02,1,1,0.725,0.9539,0.02
558,423,50,1.0,0,0,0.0,0.9453,0.0204
559,421,52,1.04,1,0,0.288,0.9527,0.0784
560,427,50,1.0,0,0,0.0,0.9453,0.0204
561,430,50,1.0,0,0,0.0,0.9453,0.0
562,415,53,1.06,3,3,1.736,0.9077,0.0962
563,437,50,1.0,0,0,0.0,0.9453,0.0408
564,430,55,1.1,5,-5,2.927,0.9292,0.0556
565,422,51,1.02,1,-1,0.49,0.9539,0.02
566,437,52,1.04,2,-2,0.712,0.9679,0.0196
567,424,51,1.02,1,-1,0.882,0.9595,0.04
568,425,51,1.02,1,-1,0.569,0.9539,0.02
569,433,51,1.02,1,-1,0.157,0.9539,0.02
570,424,51,1.02,1,1,0.843,0.9539,0.04
571,435,53,1.06,2,1,0.377,0.9762,0.0192
572,427,51,1.02,1,-1,0.412,0.9539,0.02
573,432,52,1.04,2,2,1.635,0.9679,0.0392
574,424,51,1.02,1,1,0.353,0.891,0.04
575,411,50,1.0,0,0,0.0,0.9453,0.0612
576,437,51,1.02,1,-1,0.275,0.9539,0.04
577,429,52,1.04,2,2,1.288,0.9679,0.0588
578,429,51,1.02,1,-1,0.451,0.9539,0.04
579,435,52,1.04,1,0,0.365,0.9623,0.0196
580,435,51,1.02,1,-1,0.824,0.9595,0.06
581,419,51,1.02,1,1,0.647,0.9539,0.04
582,430,55,1.1,5,5,3.727,0.9292,0.0556
583,425,52,1.04,2,2,1.346,0.9679,0.0196
584,407,51,1.02,1,-1,0.922,0.9539,0.04
585,425,50,1.0,0,0,0.0,0.9453,0.0
586,427,52,1.04,1,0,0.365,0.9623,0.0
587,422,52,1.04,2,2,0.846,0.8994,0.0784
588,434,53,1.06,1,-1,0.585,0.9705,0.0192
589,431,50,1.0,0,0,0.0,0.9453,0.0
590,418,51,1.02,1,1,0.529,0.9539,0.06
591,407,51,1.02,1,-1,0.255,0.9539,0.08
592,423,51,1.02,1,-1,0.745,0.9488,0.04
593,429,52,1.04,2,-2,0.327,0.9572,0.0392
594,433,53,1.06,2,1,0.509,0.8522,0.0577
595,433,50,1.0,0,0,0.0,0.9453,0.0
596,430,50,1.0,0,0,0.0,0.9453,0.0204
597,431,51,1.02,1,-1,0.196,0.9539,0.06
598,417,54,1.08,4,-4,1.667,0.979,0.0943
599,430,52,1.04,2,-2,1.269,0.9679,0.0
600,433,55,1.1,3,3,1.618,0.9237,0.037
601,425,52,1.04,2,-2,0.635,0.9679,0.0196
602,433,51,1.02,1,1,0.294,0.9595,0.02
603,424,50,1.0,0,0,0.0,0.9453,0.0204
604,426,50,1.0,0,0,0.0,0.9453,0.0204
605,428,54,1.08,2,0,0.593,0.9897,0.0377
606,419,54,1.08,4,-4,1.185,0.979,0.0377
607,427,53,1.06,2,-1,0.585,0.9655,0.0192
608,423,51,1.02,1,1,0.804,0.9595,0.02
609,408,51,1.02,1,-1,0.353,0.9488,0.0
610,439,52,1.04,2,2,0.442,0.8994,0.0
611,431,55,1.1,4,3,2.345,0.9344,0.0926
612,430,52,1.04,2,-2,0.808,0.9572,0.0392
613,421,51,1.02,1,1,0.824,0.9595,0.04
614,437,50,1.0,0,0,0.0,0.9453,0.0204
615,422,52,1.04,2,-2,1.423,0.9679,0.0392
616,430,52,1.04,2,-2,0.981,0.9679,0.0784
617,430,53,1.06,2,-1,1.132,0.9077,0.0577
618,414,52,1.04,2,-2,1.077,0.9572,0.0392
619,425,51,1.02,1,1,0.412,0.9595,0.0
620,421,50,1.0,0,0,0.0,0.9453,0.0408
621,427,50,1.0,0,0,0.0,0.9453,0.0408
622,422,54,1.08,4,-4,2.389,0.9212,0.0566
623,426,50,1.0,0,0,0.0,0.9453,0.0408
624,427,51,1.02,1,1,0.49,0.891,0.06
625,429,53,1.06,3,3,2.189,0.9077,0.0385
626,420,51,1.02,1,1,0.961,0.9539,0.04
627,435,52,1.04,1,0,0.442,0.9734,0.0196
628,439,54,1.08,4,4,3.037,0.9212,0.0189
629,438,52,1.04,2,2,0.692,0.9572,0.0588
630,429,50,1.0,0,0,0.0,0.9453,0.0408
631,417,51,1.02,1,1,0.412,0.9539,0.04
632,437,51,1.02,1,-1,0.569,0.891,0.02
633,430,50,1.0,0,0,0.0,0.9453,0.0612
634,434,52,1.04,2,2,1.038,0.9679,0.0392
635,435,51,1.02,1,-1,0.333,0.9539,0.04
636,427,51,1.02,1,-1,0.275,0.9539,0.04
637,432,52,1.04,2,-2,1.115,0.9679,0.0784
638,434,52,1.04,1,0,0.769,0.9734,0.0
639,437,52,1.04,2,2,1.154,0.9679,0.0392
640,424,55,1.1,4,-3,0.964,0.9344,0.0926
641,429,52,1.04,2,2,1.288,0.9572,0.0
642,433,50,1.0,0,0,0.0,0.9453,0.0408
643,436,51,1.02,1,-1,0.353,0.9539,0.02
644,433,52,1.04,1,0,0.654,0.9527,0.0392
645,429,52,1.04,2,2,0.808,0.9572,0.0392
646,424,55,1.1,5,-5,2.727,0.9292,0.0926
647,428,52,1.04,2,2,1.481,0.8994,0.0392
648,434,51,1.02,1,-1,0.216,0.891,0.06
649,437,51,1.02,1,1,0.216,0.9539,0.04
650,433,51,1.02,1,-1,0.843,0.9488,0.0
651,434,52,1.04,1,0,0.615,0.9623,0.0588
652,431,52,1.04,1,0,0.308,0.9734,0.0196
653,419,51,1.02,1,1,0.549,0.9539,0.06
654,437,53,1.06,2,1,1.264,0.9762,0.0385
655,419,50,1.0,0,0,0.0,0.9453,0.0408
656,438,50,1.0,0,0,0.0,0.9453,0.0204
657,426,54,1.08,2,2,0.852,0.995,0.0377
658,423,51,1.02,1,1,0.314,0.9539,0.08
659,441,52,1.04,2,2,1.615,0.8994,0.0392
660,434,51,1.02,1,1,0.412,0.9539,0.1
661,435,53,1.06,1,1,0.358,0.8025,0.0577
662,431,53,1.06,3,3,1.415,0.9709,0.0577
663,424,52,1.04,1,0,0.115,0.9527,0.0588
664,434,55,1.1,4,-3,2.782,0.987,0.0926
665,436,52,1.04,1,0,0.154,0.9734,0.0
666,424,52,1.04,2,-2,1.25,0.8994,0.0196
667,419,53,1.06,1,1,0.585,0.9705,0.0577
668,429,51,1.02,1,-1,0.255,0.9595,0.04
669,421,55,1.1,2,-1,0.782,0.9976,0.037
670,431,51,1.02,1,-1,0.725,0.9539,0.08
671,428,52,1.04,2,-2,1.038,0.9679,0.0196
672,436,52,1.04,1,0,0.346,0.9623,0.0
673,432,50,1.0,0,0,0.0,0.9453,0.0204
674,433,50,1.0,0,0,0.0,0.9453,0.0
675,422,57,1.14,3,-1,0.772,0.894,0.1071
676,438,50,1.0,0,0,0.0,0.9453,0.0
677,429,52,1.04,2,2,1.058,0.9679,0.0196
678,423,53,1.06,3,3,1.925,0.9131,0.0385
679,432,53,1.06,3,3,1.811,0.9709,0.0577
680,420,54,1.08,3,-2,2.056,0.9265,0.0377
681,430,53,1.06,3,-3,1.623,0.9709,0.0577
682,430,52,1.04,2,2,0.808,0.9679,0.0392
683,423,53,1.06,2,-1,0.868,0.9816,0.0385
684,425,52,1.04,2,-2,0.327,0.9679,0.0
685,433,51,1.02,1,1,0.373,0.891,0.04
686,430,53,1.06,2,-1,0.415,0.9816,0.0577
687,430,52,1.04,2,-2,0.635,0.9679,0.0392
688,438,51,1.02,1,-1,0.824,0.9539,0.02
689,424,51,1.02,1,1,0.608,0.9539,0.0
690,427,50,1.0,0,0,0.0,0.9453,0.0408
691,426,52,1.04,2,2,0.769,0.9679,0.1176
692,431,53,1.06,3,-3,2.189,0.9762,0.0385
693,423,53,1.06,2,-1,1.057,0.961,0.0769
694,429,53,1.06,3,3,1.264,0.9709,0.0192
695,431,54,1.08,4,-4,1.981,0.979,0.0566
696,421,53,1.06,3,-3,1.226,0.9709,0.0577
697,438,52,1.04,1,0,0.481,0.844,0.0196
698,430,51,1.02,1,1,0.647,0.9595,0.06
699,400,52,1.04,1,0,0.365,0.9623,0.0196
700,420,52,1.04,1,0,0.731,0.9734,0.0392
701,448,52,1.04,2,2,1.75,0.9679,0.0392
702,439,52,1.04,1,0,0.577,0.9623,0.0392
703,435,51,1.02,1,1,0.922,0.9595,0.06
704,439,51,1.02,1,-1,0.314,0.891,0.04
705,440,54,1.08,4,-4,2.556,0.9212,0.0566
706,427,53,1.06,2,1,0.623,0.9077,0.0769
707,436,52,1.04,1,0,0.365,0.9734,0.0784
708,425,50,1.0,0,0,0.0,0.9453,0.0204
709,426,51,1.02,1,1,0.294,0.9488,0.06
710,426,53,1.06,3,3,1.925,0.9655,0.0769
711,437,51,1.02,1,-1,0.863,0.9539,0.02
712,439,51,1.02,1,1,0.137,0.9539,0.0
713,438,54,1.08,3,-2,1.667,0.9265,0.0566
714,437,51,1.02,1,1,0.941,0.9595,0.04
715,429,52,1.04,2,2,0.885,0.9679,0.0392
716,434,51,1.02,1,-1,0.686,0.9539,0.06
717,432,51,1.02,1,-1,0.529,0.9539,0.04
718,436,51,1.02,1,1,0.373,0.9539,0.06
719,435,53,1.06,3,-3,1.547,0.9131,0.0385
720,434,51,1.02,1,-1,0.157,0.9595,0.02
721,426,52,1.04,2,2,1.019,0.9572,0.0392
722,439,51,1.02,1,-1,0.039,0.9539,0.04
723,431,51,1.02,1,1,0.725,0.9539,0.02
724,433,52,1.04,1,0,0.038,0.9734,0.0392
725,430,51,1.02,1,-1,0.667,0.9595,0.04
726,441,50,1.0,0,0,0.0,0.9453,0.0
727,434,53,1.06,2,-1,0.774,0.9077,0.0769
728,432,52,1.04,2,-2,1.115,0.8994,0.0588
729,430,51,1.02,1,-1,0.392,0.9595,0.1
730,434,51,1.02,1,1,0.627,0.9595,0.02
731,430,51,1.02,1,1,0.373,0.891,0.04
732,421,51,1.02,1,1,0.804,0.9539,0.04
733,428,52,1.04,1,0,0.135,0.9734,0.0588
734,431,51,1.02,1,-1,0.471,0.9539,0.0
735,438,52,1.04,2,2,0.635,0.8994,0.0196
736,422,54,1.08,4,4,2.056,0.979,0.0566
737,427,53,1.06,3,3,1.189,0.9655,0.0385
738,432,50,1.0,0,0,0.0,0.9453,0.0612
739,434,53,1.06,3,-3,1.679,0.9131,0.0192
740,441,53,1.06,3,3,2.0,0.9131,0.0385
741,422,51,1.02,1,1,0.725,0.9595,0.04
742,429,52,1.04,2,-2,0.385,0.9572,0.0392
743,443,51,1.02,1,-1,0.824,0.9595,0.02
744,424,51,1.02,1,1,0.471,0.9595,0.04
745,419,52,1.04,2,2,1.308,0.9679,0.098
746,432,54,1.08,2,0,0.778,0.8603,0.0377
747,432,52,1.04,2,2,1.115,0.9679,0.0588
748,428,53,1.06,2,1,0.679,0.9655,0.0577
749,439,50,1.0,0,0,0.0,0.9453,0.0612
750,429,53,1.06,2,-1,0.925,0.961,0.0577
751,438,52,1.04,2,2,1.75,0.9679,0.0588
752,430,50,1.0,0,0,0.0,0.9453,0.0204
753,431,50,1.0,0,0,0.0,0.9453,0.0204
754,411,50,1.0,0,0,0.0,0.9453,0.0612
755,433,52,1.04,2,-2,1.192,0.9572,0.0392
756,421,51,1.02,1,1,0.725,0.9595,0.06
757,427,52,1.04,2,2,1.308,0.9572,0.0784
758,430,54,1.08,3,-2,1.926,0.9743,0.0
759,428,56,1.12,5,4,3.089,1.0051,0.0727
760,438,52,1.04,1,0,0.25,0.9734,0.0392
761,429,51,1.02,1,1,0.196,0.9595,0.04
762,427,52,1.04,2,2,1.5,0.9679,0.0784
763,428,51,1.02,1,1,0.627,0.891,0.04
764,432,51,1.02,1,1,0.353,0.9539,0.06
765,421,52,1.04,2,2,0.981,0.9679,0.0196
766,430,53,1.06,3,-3,1.717,0.9762,0.0385
767,436,51,1.02,1,1,0.353,0.9488,0.0
768,412,51,1.02,1,-1,0.353,0.9488,0.06
769,435,51,1.02,1,1,0.373,0.891,0.04
770,419,51,1.02,1,1,0.451,0.9539,0.04
771,409,54,1.08,4,-4,2.556,0.9212,0.0943
772,437,51,1.02,1,-1,0.667,0.9539,0.0
773,429,52,1.04,2,2,0.769,0.9572,0.0392
774,431,54,1.08,4,4,1.722,0.9212,0.0755
775,435,51,1.02,1,-1,0.49,0.891,0.04
776,410,56,1.12,3,2,1.786,1.0,0.1091
777,439,51,1.02,1,-1,0.549,0.9539,0.02
778,433,51,1.02,1,1,0.314,0.9539,0.06
779,430,54,1.08,3,2,1.5,0.9843,0.0755
780,412,53,1.06,3,-3,1.792,0.9709,0.0769
781,423,53,1.06,2,1,1.491,0.9762,0.0577
782,438,51,1.02,1,-1,0.157,0.9539,0.02
783,432,52,1.04,1,0,0.038,0.9679,0.0
784,437,53,1.06,2,1,0.302,0.9077,0.0577
785,433,52,1.04,2,2,0.615,0.8994,0.0392
786,433,53,1.06,3,3,1.774,0.9131,0.0385
787,418,51,1.02,1,-1,0.549,0.9539,0.0
788,420,50,1.0,0,0,0.0,0.9453,0.0
789,433,51,1.02,1,-1,0.157,0.9539,0.04
790,440,51,1.02,1,1,0.412,0.9595,0.02
791,415,54,1.08,4,4,0.778,0.979,0.1132
792,436,51,1.02,1,-1,0.353,0.9539,0.02
793,428,51,1.02,1,-1,0.431,0.9539,0.06
794,422,51,1.02,1,-1,0.471,0.9595,0.04
795,427,53,1.06,3,-3,1.547,0.9762,0.0769
796,424,51,1.02,1,-1,0.196,0.9539,0.08
797,437,51,1.02,1,-1,0.294,0.9595,0.04
798,435,52,1.04,2,-2,0.904,0.9572,0.0588
799,436,50,1.0,0,0,0.0,0.9453,0.0408
800,429,50,1.0,0,0,0.0,0.9453,0.0204
801,428,52,1.04,2,2,1.423,0.9679,0.0392
802,438,56,1.12,3,0,0.964,0.8863,0.0364
803,434,51,1.02,1,-1,0.451,0.9539,0.04
804,437,51,1.02,1,-1,0.882,0.9595,0.02
805,436,51,1.02,1,1,0.529,0.9595,0.04
806,427,50,1.0,0,0,0.0,0.9453,0.0
807,432,54,1.08,4,-4,2.426,0.9212,0.0377
808,423,51,1.02,1,1,0.882,0.9595,0.04
809,432,51,1.02,1,1,0.569,0.9595,0.02
810,423,52,1.04,2,2,0.558,0.9679,0.0392
811,429,53,1.06,3,-3,1.755,0.9762,0.0385
812,428,53,1.06,1,1,0.623,0.9869,0.0
813,422,51,1.02,1,1,0.784,0.9595,0.08
814,431,51,1.02,1,-1,0.549,0.9488,0.06
815,435,53,1.06,3,3,1.075,0.9077,0.0577
816,414,53,1.06,2,-1,0.472,0.9077,0.0962
817,433,51,1.02,1,-1,0.333,0.9595,0.04
818,438,54,1.08,3,2,0.685,0.8655,0.0755
819,432,50,1.0,0,0,0.0,0.9453,0.0612
820,437,52,1.04,2,2,1.038,0.8994,0.0588
821,426,50,1.0,0,0,0.0,0.9453,0.0204
822,425,53,1.06,3,-3,1.057,0.9762,0.0577
823,433,53,1.06,2,-1,0.792,0.9762,0.0385
824,439,52,1.04,2,2,1.25,0.9572,0.0196
825,427,51,1.02,1,1,0.118,0.9539,0.06
826,431,55,1.1,4,3,1.109,0.9344,0.0741
827,435,57,1.14,7,7,2.982,0.945,0.0179
828,431,51,1.02,1,1,0.608,0.9539,0.08
829,424,52,1.04,1,0,0.462,0.9734,0.0588
830,419,52,1.04,2,2,0.558,0.8994,0.0392
831,431,52,1.04,2,-2,1.154,0.8994,0.0588
832,424,50,1.0,0,0,0.0,0.9453,0.0204
833,439,52,1.04,2,-2,1.058,0.9679,0.0392
834,430,51,1.02,1,1,0.333,0.9539,0.02
835,421,51,1.02,1,-1,0.392,0.9488,0.08
836,438,52,1.04,2,-2,1.077,0.8994,0.0588
837,429,52,1.04,2,-2,0.769,0.8994,0.0392
838,426,51,1.02,1,-1,0.765,0.9595,0.06
839,439,51,1.02,1,-1,0.569,0.9488,0.0
840,423,53,1.06,2,-1,1.132,0.9762,0.0577
841,432,56,1.12,6,6,2.393,1.0,0.1273
842,409,51,1.02,1,1,0.784,0.9539,0.04
843,438,53,1.06,3,3,1.358,0.9131,0.0769
844,426,50,1.0,0,0,0.0,0.9453,0.0408
845,438,51,1.02,1,-1,0.451,0.9595,0.0
846,420,52,1.04,2,2,0.731,0.9679,0.1176
847,421,52,1.04,2,-2,0.846,0.9679,0.0392
848,438,53,1.06,3,3,1.34,0.9131,0.0385
849,429,53,1.06,3,3,1.226,0.9762,0.0385
850,414,52,1.04,1,0,0.212,0.9734,0.0588
851,426,50,1.0,0,0,0.0,0.9453,0.0612
852,434,52,1.04,2,2,0.846,0.9572,0.0392
853,435,50,1.0,0,0,0.0,0.9453,0.0204
854,426,51,1.02,1,1,0.961,0.9539,0.06
855,436,54,1.08,4,4,1.815,0.979,0.0566
856,427,52,1.04,2,2,1.25,0.8994,0.0196
857,422,51,1.02,1,-1,0.745,0.891,0.0
858,435,52,1.04,2,-2,0.558,0.9572,0.0
859,435,55,1.1,5,-5,3.018,0.9245,0.037
860,428,54,1.08,2,2,0.556,0.9843,0.0755
861,428,52,1.04,2,2,1.058,0.9572,0.0392
862,430,52,1.04,2,-2,1.442,0.9679,0.0392
863,429,50,1.0,0,0,0.0,0.9453,0.0204
864,433,53,1.06,3,3,0.981,0.9131,0.0769
865,432,51,1.02,1,-1,0.118,0.9539,0.02
866,433,54,1.08,3,-2,1.889,0.9743,0.0566
867,432,51,1.02,1,1,0.588,0.9595,0.02
868,422,54,1.08,2,0,0.611,0.9897,0.0189
869,427,53,1.06,1,1,0.642,0.9705,0.0192
870,433,53,1.06,3,3,1.943,0.9077,0.0385
871,430,54,1.08,4,-4,1.944,0.979,0.0755
872,430,53,1.06,2,-1,1.113,0.9762,0.0
873,415,52,1.04,2,-2,1.154,0.9679,0.0196
874,426,52,1.04,1,0,0.519,0.9623,0.0784
875,428,52,1.04,1,0,0.673,0.9623,0.0196
876,432,56,1.12,5,-4,1.571,0.937,0.0727
877,435,50,1.0,0,0,0.0,0.9453,0.0408
878,430,51,1.02,1,-1,0.255,0.9539,0.04
879,425,53,1.06,2,-1,0.245,0.9816,0.0577
880,427,53,1.06,3,3,1.264,0.9762,0.0769
881,427,53,1.06,3,3,1.717,0.9762,0.0385
882,437,50,1.0,0,0,0.0,0.9453,0.0
883,413,52,1.04,1,0,0.75,0.9623,0.0784
884,437,51,1.02,1,1,0.294,0.9595,0.02
885,430,52,1.04,2,-2,1.192,0.9572,0.0588
886,433,51,1.02,1,1,0.647,0.9539,0.0
887,436,52,1.04,2,2,1.327,0.9679,0.0196
888,436,51,1.02,1,1,0.843,0.9488,0.0
889,423,52,1.04,2,-2,1.038,0.9572,0.0196
890,429,50,1.0,0,0,0.0,0.9453,0.0408
891,429,50,1.0,0,0,0.0,0.9453,0.0
892,431,53,1.06,3,-3,1.358,0.9709,0.0385
893,423,50,1.0,0,0,0.0,0.9453,0.0408
894,410,53,1.06,2,-1,1.132,0.9816,0.0385
895,414,50,1.0,0,0,0.0,0.9453,0.0408
896,434,51,1.02,1,1,0.725,0.9595,0.02
897,436,54,1.08,4,4,2.093,0.9212,0.1132
898,435,53,1.06,3,3,1.113,0.9762,0.0577
899,433,52,1.04,1,0,0.115,0.9623,0.0588
900,432,53,1.06,2,1,1.094,0.9077,0.0385
901,414,54,1.08,4,4,1.852,0.9212,0.0566
902,433,50,1.0,0,0,0.0,0.9453,0.0204
903,427,51,1.02,1,-1,0.608,0.9539,0.06
904,429,50,1.0,0,0,0.0,0.9453,0.0408
905,434,52,1.04,1,0,0.596,0.9734,0.0392
906,439,51,1.02,1,1,0.667,0.9539,0.0
907,428,54,1.08,2,0,0.407,0.9897,0.0566
908,427,52,1.04,2,2,0.904,0.9572,0.0392
909,441,51,1.02,1,1,0.118,0.9488,0.06
910,432,50,1.0,0,0,0.0,0.9453,0.0204
911,427,52,1.04,2,-2,0.423,0.9572,0.0392
912,441,53,1.06,3,-3,1.849,0.9762,0.0385
913,434,50,1.0,0,0,0.0,0.9453,0.0408
914,433,50,1.0,0,0,0.0,0.9453,0.0408
915,420,53,1.06,3,-3,1.792,0.9131,0.0385
916,413,53,1.06,3,-3,1.132,0.9762,0.0192
917,435,52,1.04,1,0,0.077,0.9623,0.0784
918,412,53,1.06,2,1,0.811,0.9762,0.0385
919,441,53,1.06,3,-3,0.283,0.9709,0.0192
920,429,53,1.06,3,-3,0.962,0.9131,0.0192
921,431,51,1.02,1,1,0.314,0.9539,0.06
922,433,51,1.02,1,-1,0.941,0.9595,0.06
923,426,52,1.04,1,0,0.135,0.9623,0.0784
924,435,53,1.06,2,1,1.132,0.9077,0.0769
925,419,52,1.04,1,0,0.096,0.9734,0.0784
926,440,50,1.0,0,0,0.0,0.9453,0.0408
927,434,50,1.0,0,0,0.0,0.9453,0.0408
928,433,52,1.04,2,-2,1.385,0.8994,0.0588
929,430,51,1.02,1,1,0.294,0.9539,0.06
930,426,51,1.02,1,-1,0.333,0.9595,0.02
931,429,51,1.02,1,-1,0.373,0.9539,0.08
932,418,53,1.06,3,3,1.962,0.9762,0.0192
933,423,52,1.04,1,0,0.712,0.9623,0.0784
934,433,52,1.04,1,0,0.442,0.9734,0.0588
935,432,51,1.02,1,-1,0.275,0.9539,0.04
936,430,54,1.08,4,-4,2.741,0.9212,0.0755
937,424,51,1.02,1,1,0.882,0.9539,0.02
938,432,51,1.02,1,1,0.216,0.9595,0.02
939,439,54,1.08,3,-2,1.611,0.9736,0.0377
940,418,50,1.0,0,0,0.0,0.9453,0.0408
941,434,53,1.06,3,-3,1.415,0.9131,0.0385
942,422,52,1.04,2,-2,0.981,0.9679,0.0588
943,430,51,1.02,1,-1,0.49,0.9595,0.04
944,430,50,1.0,0,0,0.0,0.9453,0.0408
945,436,51,1.02,1,1,0.157,0.9488,0.04
946,414,50,1.0,0,0,0.0,0.9453,0.0408
947,432,52,1.04,2,-2,0.5,0.8994,0.0392
948,426,51,1.02,1,-1,0.275,0.9595,0.04
949,423,53,1.06,3,3,1.113,0.9077,0.0577
950,430,52,1.04,1,0,0.346,0.9734,0.0
951,432,51,1.02,1,1,0.157,0.9539,0.02
952,418,54,1.08,4,-4,1.741,0.979,0.1132
953,426,51,1.02,1,1,0.294,0.9488,0.04
954,430,50,1.0,0,0,0.0,0.9453,0.0204
955,431,51,1.02,1,1,0.118,0.9539,0.08
956,439,50,1.0,0,0,0.0,0.9453,0.0204
957,428,50,1.0,0,0,0.0,0.9453,0.0204
958,427,52,1.04,2,2,0.981,0.8994,0.0784
959,423,53,1.06,2,1,1.396,0.9816,0.0385
960,433,51,1.02,1,-1,0.745,0.9539,0.04
961,434,50,1.0,0,0,0.0,0.9453,0.0204
962,414,52,1.04,2,-2,0.885,0.9572,0.0588
963,428,53,1.06,2,-1,1.17,0.9077,0.0
964,425,51,1.02,1,-1,0.275,0.891,0.02
965,420,52,1.04,2,-2,1.019,0.9572,0.0196
966,428,50,1.0,0,0,0.0,0.9453,0.0408
967,434,51,1.02,1,1,0.216,0.9488,0.08
968,434,52,1.04,2,2,1.231,0.9572,0.0392
969,435,52,1.04,2,-2,1.327,0.9572,0.0196
970,441,50,1.0,0,0,0.0,0.9453,0.0408
971,423,54,1.08,3,-2,1.796,0.9843,0.0943
972,435,52,1.04,2,-2,0.962,0.9572,0.0392
973,424,53,1.06,3,3,0.943,0.9762,0.0769
974,430,51,1.02,1,1,0.843,0.9539,0.02
975,418,52,1.04,1,0,0.192,0.9734,0.098
976,429,52,1.04,2,2,1.154,0.9572,0.0392
977,421,53,1.06,3,3,0.962,0.9131,0.0192
978,427,54,1.08,2,0,0.537,0.9691,0.0755
979,432,51,1.02,1,1,0.49,0.9595,0.02
980,427,55,1.1,3,-3,2.182,0.978,0.0741
981,426,52,1.04,2,-2,1.173,0.9679,0.0
982,434,51,1.02,1,-1,0.176,0.9595,0.02
983,436,52,1.04,2,2,1.038,0.9679,0.0392
984,419,52,1.04,1,0,0.25,0.844,0.0392
985,429,52,1.04,2,-2,1.288,0.8994,0.0196
986,417,54,1.08,2,-2,0.815,0.9736,0.0377
987,434,53,1.06,2,-1,0.66,0.9655,0.0192
988,426,53,1.06,3,3,1.038,0.9709,0.0577
989,424,51,1.02,1,-1,0.51,0.9488,0.02
990,431,52,1.04,2,2,1.038,0.9679,0.0392
991,418,53,1.06,1,1,0.283,0.9569,0.0385
992,436,51,1.02,1,1,0.745,0.9595,0.02
993,432,50,1.0,0,0,0.0,0.9453,0.0204
994,431,53,1.06,2,1,1.094,0.9816,0.0962
995,437,51,1.02,1,-1,0.176,0.9595,0.02
996,428,52,1.04,2,2,1.269,0.9572,0.0588
997,420,52,1.04,1,0,0.481,0.9734,0.0392
998,429,56,1.12,5,-4,2.214,0.937,0.0909
999,427,52,1.04,2,2,0.885,0.8994,0.0588
1000,433,54,1.08,4,4,1.704,0.979,0.0566
