p0,p10,mean_r,var_r,tortuosity,resistance
0.4491042297530836,0.5508957702469164,5.508957702469164,24.74096205709731,1.5,20
0.502387850403597,0.497612149596403,4.97612149596403,24.999429817045005,1.8,0
0.11014468486313646,0.8898553151368636,8.898553151368635,9.801283325953683,1.29,580
0.07206329074732302,0.927936709252677,9.27936709252677,6.687017287398981,1.12,720
0.523865221861951,0.47613477813804905,4.761347781380491,24.943045118547985,1.62,0
0.4084284062122757,0.5915715937877243,5.915715937877243,24.1614643211176,1.64,70
0.5064488432561111,0.49355115674388894,4.93551156743889,24.995841242065815,1.73,0
0.4732116960215319,0.5267883039784681,5.267883039784681,24.92823867699572,1.82,10
0.38086304359316386,0.6191369564068361,6.191369564068361,23.58063856181156,1.83,90
0.7076898911205848,0.2923101088794152,2.9231010887941524,20.686490912631964,1.16,0
0.8153380491655479,0.18466195083445214,1.8466195083445214,15.056191474846653,1.06,0
0.7022961254025555,0.2977038745974445,2.977038745974445,20.907627764711354,1.15,0
0.5770906902862402,0.42290930971375984,4.229093097137598,24.4057025471191,1.28,0
0.4845683707463273,0.5154316292536727,5.154316292536727,24.976186481857717,1.54,0
0.4214769027460599,0.5785230972539401,5.785230972539401,24.38341231976483,1.82,60
0.28277208567119266,0.7172279143288074,7.172279143288074,20.281203323635637,1.64,260
0.9434164346902381,0.05658356530976194,0.5658356530976194,5.338186544659786,0.99,0
0.6384152488495157,0.3615847511504843,3.6158475115048425,23.084121888592662,1.25,0
0.7813725858780084,0.2186274141219916,2.186274141219916,17.08294679163228,1.08,0
0.531330387695081,0.468669612304919,4.68669612304919,24.90184068068759,1.57,0
0.8637062206889591,0.13629377931104092,1.3629377931104092,11.771778503215419,1.04,0
0.7163279065055269,0.2836720934944731,2.836720934944731,20.320223686693602,1.13,0
0.5876777706807468,0.4123222293192532,4.123222293192532,24.231260852845438,1.31,0
0.7200163011259082,0.2799836988740918,2.799836988740918,20.15928272388737,1.16,0
0.9392101225659916,0.06078987743400843,0.6078987743400843,5.709446823556667,1.0,0
0.9125856825205539,0.08741431747944606,0.8741431747944606,7.977305457904867,1.02,0
0.3308766509030564,0.6691233490969436,6.691233490969436,22.139729279023335,1.5,150
0.2769632142526812,0.7230367857473188,7.230367857473188,20.02545922035046,1.63,250
0.3926561128709653,0.6073438871290346,6.073438871290346,23.847728989602906,1.55,90
0.9621941497766332,0.0378058502233668,0.378058502233668,3.6376567912255164,1.0,0
0.4058997163429052,0.5941002836570948,5.941002836570948,24.114513661565432,1.68,90
0.5200069215678275,0.47999307843217254,4.799930784321726,24.959972308937882,1.73,0
0.6161194270868707,0.38388057291312927,3.838805729131293,23.65162786530169,1.26,0
0.5517651055989914,0.4482348944010086,4.482348944010086,24.732037384232527,1.39,0
0.7486301118423593,0.2513698881576407,2.513698881576407,18.818306748525593,1.15,0
0.5161432264765868,0.48385677352341316,4.838567735234132,24.973939623892562,1.56,0
0.3555087091905776,0.6444912908094225,6.444912908094224,22.91222668802269,1.77,140
0.08315598123758004,0.9168440187624199,9.1684401876242,7.624106402199528,1.33,700
0.4550211557276924,0.5449788442723076,5.449788442723076,24.79769035679275,1.67,20
0.4934109206464068,0.5065890793535932,5.065890793535932,24.995658403327205,2.1,10
0.4636622659361922,0.5363377340638078,5.363377340638078,24.867956908310795,1.6,0
0.1678102400657336,0.8321897599342664,8.321897599342664,13.964996339481447,1.39,470
0.9158937714980566,0.08410622850194338,0.8410622850194338,7.703237082912228,1.0,0
0.6524791505798956,0.3475208494201044,3.475208494201044,22.675010863843355,1.2,0
0.4682899285828214,0.5317100714171785,5.317100714171785,24.899447137071743,1.63,10
0.22722235790586207,0.7727776420941379,7.727776420941379,17.559235797356237,1.46,340
0.46305086505476234,0.5369491349452377,5.369491349452376,24.863476142679865,2.22,20
0.7499386156635419,0.2500613843364581,2.500613843364581,18.753068840019225,1.1,0
0.3005901221455217,0.6994098778544783,6.994098778544783,21.023570061406204,1.59,210
0.4493476544253569,0.550652345574643,5.50652345574643,24.74343398877869,2.04,20
0.8348401585703026,0.16515984142969742,1.6515984142969742,13.788206820861465,1.06,0
0.7365562121950745,0.2634437878049255,2.6344378780492548,19.40411584719189,1.15,0
0.6247585855042892,0.3752414144957108,3.752414144957108,23.4435295342969,1.26,0
0.20179759566572736,0.7982024043342726,7.982024043342726,16.107532604925897,1.44,380
0.8763587390990997,0.12364126090090033,1.2364126090090033,10.835409950373583,1.03,0
0.44885970247542956,0.5511402975245705,5.511402975245705,24.738466996909843,2.0,30
0.5624588628409737,0.4375411371590263,4.375411371590263,24.609889045261244,1.41,0
0.2592905868635276,0.7407094131364724,7.407094131364724,19.205897842749504,1.62,280
0.8516868862333481,0.1483131137666519,1.483131137666519,12.63163340514921,1.02,0
0.9518536139492966,0.04814638605070343,0.48146386050703427,4.582831156096005,1.0,0
0.8910104706687368,0.10898952933126316,1.0898952933126316,9.711081182741287,1.03,0
0.5244248556746761,0.4755751443253239,4.755751443253239,24.940342642527124,1.47,0
0.6883611187602114,0.31163888123978856,3.1163888123978856,21.452008893940153,1.18,0
0.157906235221745,0.842093764778255,8.42093764778255,13.297185609983993,1.45,510
0.5221714686776162,0.4778285313223838,4.778285313223838,24.95084259766775,1.41,0
0.45119843305062757,0.5488015669493724,5.488015669493724,24.76184070632859,2.48,30
0.28817455116152463,0.7118254488384754,7.118254488384754,20.512997922437847,1.55,240
0.4713185169851805,0.5286814830148194,5.286814830148194,24.917737253207058,1.98,10
0.7951355204706135,0.20486447952938647,2.048644795293865,16.289502455654006,1.07,0
0.6535965914370544,0.3464034085629456,3.4640340856294562,22.640808709891857,1.24,0
0.5674280632765772,0.43257193672342276,4.325719367234227,24.54534562827699,1.4,0
0.7897090936000626,0.21029090639993742,2.102909063999374,16.606864108543018,1.09,0
0.32328980221686004,0.67671019778314,6.7671019778314,21.877350599944357,1.59,160
0.6905622355781851,0.3094377644218149,3.094377644218149,21.368603437144433,1.17,0
0.7261003621937663,0.2738996378062337,2.738996378062337,19.88786262158477,1.12,0
0.3868845941972028,0.6131154058027972,6.131154058027972,23.72049049700685,1.66,110
0.41608769901439185,0.5839123009856082,5.839123009856082,24.29587257433007,1.76,70
0.35296407629637033,0.6470359237036296,6.470359237036297,22.83804371406204,1.57,120
0.646666231898632,0.35333376810136796,3.5333376810136796,22.848901642065666,1.24,0
0.5951427746473313,0.40485722535266866,4.048572253526687,24.094785243240715,1.33,0
0.21695172532833076,0.7830482746716693,7.830482746716693,16.988367420539127,1.64,330
0.7015701561603399,0.2984298438396601,2.9842984383966007,20.93694721454962,1.16,0
0.5854146583628869,0.41458534163711314,4.145853416371131,24.27043361367513,1.42,0
0.3511539685266782,0.6488460314733218,6.488460314733217,22.784485891464286,1.64,100
0.6885024148072426,0.3114975851927574,3.114975851927574,21.446683961183822,1.15,0
0.5131166244625703,0.48688337553742966,4.868833755374297,24.98279541627079,1.49,0
0.38807560396853913,0.6119243960314609,6.119243960314609,23.747292957299273,1.61,70
0.38181459694796366,0.6181854030520364,6.181854030520364,23.60322105054277,1.67,80
0.6324963806760422,0.3675036193239578,3.675036193239578,23.244470910774936,1.25,0
0.6359793081836889,0.36402069181631114,3.6402069181631114,23.150962774588535,1.24,0
0.6203478180784568,0.37965218192154315,3.7965218192154317,23.551640268375465,1.28,0
0.4975162544768013,0.5024837455231987,5.024837455231987,24.9993831008176,1.68,10
0.5185194360799746,0.48148056392002536,4.814805639200253,24.965703048727974,1.51,0
0.05014668378783405,0.949853316212166,9.49853316212166,4.763199389291703,1.19,760
0.6528687813866173,0.3471312186133827,3.4713121861338267,22.66311356773706,1.23,0
0.5735344055734268,0.42646559442657317,4.264655944265732,24.45926911969628,1.34,0
0.18485083699557484,0.8151491630044252,8.151491630044251,15.068100505761025,1.68,450
0.2974796289916122,0.7025203710083878,7.025203710083878,20.898549932662494,1.52,200
0.8650142874131126,0.1349857125868874,1.349857125868874,11.676456998429762,1.03,0
0.6542224739017249,0.34577752609827506,3.457775260982751,22.621542854363177,1.2,0
0.4770571292049178,0.5229428707950823,5.229428707950823,24.94736246796802,2.14,20
0.3203355053356651,0.6796644946643349,6.796644946643349,21.77206693570092,1.68,190
0.5601470292553012,0.43985297074469876,4.398529707446988,24.638233487176194,1.34,0
0.8658925471062358,0.13410745289376425,1.3410745289376425,11.612264397211103,1.03,0
0.4542763477137492,0.5457236522862507,5.457236522862507,24.790934762160603,2.24,40
0.14170571540993157,0.8582942845900684,8.582942845900684,12.162520563009105,1.51,500
0.726584823565372,0.273415176434628,2.73415176434628,19.865931772984926,1.16,0
0.7497916514100065,0.2502083485899935,2.5020834858999352,18.76041308858618,1.11,0
0.7854804757988393,0.21451952420116072,2.1451952420116074,16.850089793766834,1.09,0
0.4788384871584844,0.5211615128415156,5.211615128415156,24.955219037425834,2.27,10
0.319240011120794,0.680759988879206,6.80759988879206,21.73258264203893,1.66,180
0.19648563670884614,0.8035143632911539,8.035143632911538,15.787903127596547,1.41,380
0.8298414404745614,0.17015855952543857,1.7015855952543857,14.120462414566635,1.03,0
0.2784846883734729,0.7215153116265272,7.215153116265272,20.09309667150026,1.6,250
0.3255560637705675,0.6744439362294326,6.744439362294326,21.95693131127817,1.73,190
0.11538490187862172,0.8846150981213783,8.846150981213782,10.207122629708255,1.25,610
0.4344401802653113,0.5655598197346887,5.655598197346887,24.570191003635514,1.74,20
0.5896971735780955,0.4103028264219045,4.103028264219045,24.1954417052101,1.38,0
0.4657360510413279,0.534263948958672,5.34263948958672,24.88259818017575,1.58,20
0.7521900971836192,0.24780990281638082,2.4780990281638084,18.64001548825167,1.1,0
0.6341961289881314,0.3658038710118686,3.658038710118686,23.199139896460082,1.23,0
0.2796475566885553,0.7203524433114448,7.203524433114447,20.144480072667655,1.5,240
0.6789633971129239,0.32103660288707614,3.2103660288707614,21.79721024938019,1.18,0
0.7699153265402707,0.23008467345972927,2.3008467345972927,17.714571649865903,1.1,0
0.4355498779070367,0.5644501220929633,5.644501220929633,24.58461817622021,2.24,40
0.5773594321352987,0.4226405678647013,4.226405678647013,24.40155182597041,1.33,0
0.08963724299354864,0.9103627570064514,9.103627570064514,8.160240766206416,1.21,660
0.662128024393201,0.33787197560679905,3.3787197560679907,22.371450370635763,1.23,0
0.7136770085202291,0.2863229914797709,2.863229914797709,20.434213602984595,1.17,0
